List Price,Sale Price,Brand,category_level1,ecomm_id
58.55,58.55,CHOSEN SUPPLIES,Household Essentials,907
15.24,15.24,Clairol,Beauty,908
37.1,37.1,Coppertone,Personal Care,909
8.99,8.99,SignMission,Home,910
13.99,13.99,SignMission,Home,911
26.99,26.99,SignMission,Home,912
18.99,18.99,SignMission,Home,913
4.59,3.9,Ace,Household Essentials,914
29.95,29.95,Chico Creek Signs,Home,915
44.72,30.95,NARS,Beauty,916
27.4,19.08,NARS,Beauty,918
44.72,30.95,NARS,Beauty,919
11.9,11.9,Aminco,Clothing,920
32.49,32.49,CHOSEN SUPPLIES,Household Essentials,921
19.18,19.18,Silver,Party & Occasions,922
17.91,17.91,62-26 XLCR,Pets,923
39.84,39.84,DryPro,Health,924
31.57,31.57,DryPro,Health,925
35.04,35.04,DryPro,Health,926
41.33,41.33,DryPro,Health,927
112.99,112.99,Radiance NY,Beauty,928
23.96,23.96,TOPS,Office,930
4.94,4.94,L.A. Girls,Beauty,931
5.09,5.09,Generic,Personal Care,934
6.68,6.68,L'Oreal Paris,Beauty,935
34.99,34.99,Tucker Murphy Pet,Pets,936
34.99,34.99,Tucker Murphy Pet,Pets,937
31.99,31.99,Tucker Murphy Pet,Pets,938
31.99,31.99,Tucker Murphy Pet,Pets,939
35.99,35.99,Tucker Murphy Pet,Pets,940
35.99,35.99,Tucker Murphy Pet,Pets,941
31.99,31.99,Tucker Murphy Pet,Pets,942
34.99,34.99,Tucker Murphy Pet,Pets,943
35.99,35.99,Tucker Murphy Pet,Pets,944
219.38,219.38,Box Packaging,Office,945
101.25,101.25,Box Packaging,Office,946
216.88,216.88,Box Packaging,Office,947
175.0,175.0,Box Packaging,Office,948
164.38,164.38,Box Packaging,Office,949
91.25,91.25,Box Packaging,Office,950
139.38,139.38,Box Packaging,Office,951
75.63,75.63,Box Packaging,Office,952
189.38,189.38,Box Packaging,Office,953
263.13,263.13,Box Packaging,Office,954
116.88,116.88,Box Packaging,Office,955
147.5,147.5,Box Packaging,Office,956
98.13,98.13,Box Packaging,Office,957
164.38,164.38,Box Packaging,Office,958
137.5,137.5,Box Packaging,Office,959
86.88,86.88,Box Packaging,Office,960
103.75,103.75,Box Packaging,Office,961
115.0,115.0,Box Packaging,Office,962
160.63,160.63,Box Packaging,Office,963
133.13,133.13,Box Packaging,Office,964
61.88,61.88,Box Packaging,Office,965
110.63,110.63,Box Packaging,Office,966
111.25,111.25,Box Packaging,Office,967
105.63,105.63,Box Packaging,Office,968
71.25,71.25,Box Packaging,Office,969
121.25,121.25,Box Packaging,Office,970
161.25,161.25,Box Packaging,Office,971
145.63,145.63,Box Packaging,Office,972
125.63,125.63,Box Packaging,Office,973
119.38,119.38,Box Packaging,Office,974
137.5,137.5,Box Packaging,Office,975
181.25,181.25,Box Packaging,Office,976
105.63,105.63,Box Packaging,Office,977
103.13,103.13,Box Packaging,Office,978
187.5,187.5,Box Packaging,Office,979
89.38,89.38,Box Packaging,Office,980
141.25,141.25,Box Packaging,Office,981
80.0,80.0,Box Packaging,Office,982
138.13,138.13,Box Packaging,Office,983
76.88,76.88,Box Packaging,Office,984
111.02,111.02,CHOSEN SUPPLIES,Household Essentials,985
111.65,111.65,CHOSEN SUPPLIES,Household Essentials,986
40.9,40.9,FLA Orthopedics,Health,988
40.9,40.9,FLA Orthopedics,Health,989
40.9,40.9,FLA Orthopedics,Health,990
40.9,40.9,FLA Orthopedics,Health,991
258.0,258.0,Regency Products,Walmart for Business,992
270.0,270.0,Regency Products,Walmart for Business,993
299.88,299.88,Regency Products,Walmart for Business,995
15.51,15.51,Avena,Personal Care,997
45.28,45.28,CHOSEN SUPPLIES,Household Essentials,1003
272.45,272.45,BRADY,Office,1004
18.99,18.99,Cybrtrayd,Party & Occasions,1011
5.89,5.89,Fancyleo,Health,1013
7.99,7.99,Fancyleo,Health,1014
5.89,5.89,Fancyleo,Health,1015
5.89,5.89,Fancyleo,Health,1016
5.89,5.89,Fancyleo,Health,1017
5.89,5.89,Fancyleo,Health,1018
5.89,5.89,Fancyleo,Health,1019
7.99,7.99,Fancyleo,Health,1020
250.21,250.21,CHOSEN SUPPLIES,Household Essentials,1022
242.32,242.32,CHOSEN SUPPLIES,Household Essentials,1023
105.5,105.5,SPS,Office,1024
807.41,807.41,CHOSEN SUPPLIES,Household Essentials,1025
16.18,16.18,3dRose,Party & Occasions,1026
32.49,32.49,CHOSEN SUPPLIES,Household Essentials,1030
13.66,13.66,Unconditional Love,Pets,1040
17.37,13.66,Unconditional Love,Pets,1041
13.66,13.66,Unconditional Love,Pets,1042
17.37,13.66,Unconditional Love,Pets,1043
17.37,13.66,Unconditional Love,Pets,1044
13.66,13.66,Unconditional Love,Pets,1045
17.37,13.66,Unconditional Love,Pets,1046
17.37,13.66,Unconditional Love,Pets,1048
17.37,13.66,Unconditional Love,Pets,1049
17.37,13.66,Unconditional Love,Pets,1050
13.66,13.66,Unconditional Love,Pets,1051
17.47,17.47,DOCO,Pets,1052
32.51,32.51,CHOSEN SUPPLIES,Household Essentials,1053
72.0,72.0,500-070 TCLGXL,Pets,1055
33.52,33.52,CHOSEN SUPPLIES,Household Essentials,1057
75.0,63.5,Relief Pak,Health,1058
44.59,44.59,Relief Pak,Health,1059
50.68,50.68,Relief Pak,Health,1060
68.92,68.92,Relief Pak,Health,1061
16.95,14.95,Country Brook Design,Pets,1062
18.44,18.44,mirage-pet-products,Pets,1064
13.99,13.99,SignMission,Home,1065
26.99,26.99,SignMission,Home,1066
8.99,8.99,SignMission,Home,1067
18.99,18.99,SignMission,Home,1068
9.8,9.8,Various,Party & Occasions,1070
24.97,24.97,LIGHTSMAX,Health,1071
6.99,6.99,Graphics and More,Beauty,1073
7.75,7.75,Mi Amore,Clothing,1074
149.95,149.95,Hawaii Pharm LLC,Health,1075
54.95,54.95,Hawaii Pharm LLC,Health,1076
349.95,349.95,Hawaii Pharm LLC,Health,1077
29.95,29.95,Hawaii Pharm LLC,Health,1078
149.95,149.95,Hawaii Pharm LLC,Health,1079
54.95,54.95,Hawaii Pharm LLC,Health,1080
249.95,249.95,Hawaii Pharm LLC,Health,1081
34.95,34.95,Hawaii Pharm LLC,Health,1082
19.95,19.95,Hawaii Pharm LLC,Health,1083
249.95,249.95,Hawaii Pharm LLC,Health,1084
349.95,349.95,Hawaii Pharm LLC,Health,1085
19.95,19.95,Hawaii Pharm LLC,Health,1086
599.0,599.0,Hawaii Pharm LLC,Health,1087
99.95,99.95,Hawaii Pharm LLC,Health,1088
249.95,249.95,Hawaii Pharm LLC,Health,1089
34.95,34.95,Hawaii Pharm LLC,Health,1090
29.95,29.95,Hawaii Pharm LLC,Health,1091
179.95,179.95,Hawaii Pharm LLC,Health,1092
99.95,99.95,Hawaii Pharm LLC,Health,1093
48.99,48.99,Water Sports,Party & Occasions,1095
4.88,4.88,Dove,Beauty,1097
16.91,16.91,Unbrand,,1098
16.91,16.91,Unbrand,,1099
16.91,16.91,Unbrand,,1100
16.91,16.91,Unbrand,,1101
16.91,16.91,Unbrand,,1102
16.91,16.91,Unbrand,,1103
16.91,16.91,Unbrand,,1104
16.91,16.91,Unbrand,,1105
16.91,16.91,Unbrand,,1106
16.91,16.91,Unbrand,,1107
16.91,16.91,Unbrand,,1108
16.91,16.91,Unbrand,,1109
16.91,16.91,Unbrand,,1110
16.91,16.91,Unbrand,,1111
16.91,16.91,Unbrand,,1112
29.99,29.99,365 Printing,Pets,1113
29.99,29.99,365 Printing,Pets,1114
29.99,29.99,365 Printing,Pets,1115
29.99,29.99,365 Printing,Pets,1116
29.99,29.99,365 Printing,Pets,1117
29.99,29.99,365 Printing,Pets,1118
29.99,29.99,365 Printing,Pets,1119
29.99,29.99,365 Printing,Pets,1120
29.99,29.99,365 Printing,Pets,1121
29.99,29.99,365 Printing,Pets,1122
29.99,29.99,365 Printing,Pets,1123
29.99,29.99,365 Printing,Pets,1124
29.99,29.99,365 Printing,Pets,1125
29.99,29.99,365 Printing,Pets,1126
29.99,29.99,365 Printing,Pets,1127
29.99,29.99,365 Printing,Pets,1128
29.99,29.99,365 Printing,Pets,1129
29.99,29.99,365 Printing,Pets,1130
29.99,29.99,365 Printing,Pets,1131
29.99,29.99,365 Printing,Pets,1132
18.99,18.99,SignMission,Home,1133
8.99,8.99,SignMission,Home,1134
26.99,26.99,SignMission,Home,1135
13.99,13.99,SignMission,Home,1136
25.82,25.82,Natural Balance,Health,1137
70.68,70.68,Displays2go,Office,1139
67.55,67.55,Displays2go,Office,1140
87.34,87.34,Gen7Pets,Pets,1142
66.74,66.74,DUKAL,Health,1144
37.73,37.73,Winning Streak,Party & Occasions,1146
94.55,94.55,Jrheller,Home,1148
12.99,12.99,POP parties,Party & Occasions,1149
6.46,6.46,Heepo,Beauty,1152
23.98,23.98,Spangler,Food,1155
14.99,14.99,Eclectic Lady,Beauty,1156
7.49,7.49,Eclectic Lady,Beauty,1158
28.99,28.99,Eclectic Lady,Beauty,1159
22.99,22.99,Eclectic Lady,Beauty,1160
14.99,14.99,Eclectic Lady,Beauty,1161
24.99,24.99,Eclectic Lady,Beauty,1162
10.99,10.99,Eclectic Lady,Beauty,1163
34.99,34.99,,Jewelry,1165
33.21,33.21,CHOSEN SUPPLIES,Household Essentials,1167
78.32,78.32,TerraVita,Food,1170
52.66,45.79,The Maple Guild,Food,1172
22.11,15.74,Teacher Created Resources,Party & Occasions,1173
26.62,26.62,Laitner Brush Company,Household Essentials,1174
49.99,49.99,Healthcare,Food,1175
49.99,49.99,"EVE,GERMANY",,1176
15.5,15.5,Michael Steddum,Party & Occasions,1177
11.24,11.24,Tussy,Personal Care,1178
42.21,42.21,Larissa Veronica,Food,1182
1.88,1.88,Mott's,Food,1183
57.26,57.26,Paper Mart,Office,1184
32.49,32.49,CHOSEN SUPPLIES,Household Essentials,1185
8.99,8.99,SignMission,Home,1190
13.99,13.99,SignMission,Home,1191
29.23,29.23,Quickie,Household Essentials,1196
6.31,5.24,Persil,Household Essentials,1197
11.97,11.97,Persil,Household Essentials,1198
17.97,15.97,Persil,Household Essentials,1199
17.98,14.29,SUMMERFIELD TERRACE,Clothing,1363
11.95,11.95,Around The Office,Office,1364
11.5,11.5,Birdz Eyewear,,1366
19.99,13.59,UBesGoo,Pets,1367
19.99,12.59,UBesGoo,Pets,1371
19.99,12.59,UBesGoo,Pets,1372
19.99,13.59,UBesGoo,Pets,1374
19.99,11.59,UBesGoo,Pets,1375
19.99,15.99,UBesGoo,Pets,1377
19.99,10.59,UBesGoo,Pets,1381
19.99,13.59,UBesGoo,Pets,1383
19.99,13.59,UBesGoo,Pets,1384
19.99,15.99,UBesGoo,Pets,1387
19.99,12.59,UBesGoo,Pets,1388
19.99,15.99,UBesGoo,Pets,1389
19.99,15.99,UBesGoo,Pets,1390
92.56,92.56,CARRERA,Health,1391
222.95,222.95,PackagingSuppliesByMail,Office,1392
40.85,40.85,CHOSEN SUPPLIES,Household Essentials,1395
123.95,123.95,Hospitality Bed,Health,1396
10.29,10.29,Lasercrafting,Home,1397
10.29,10.29,Lasercrafting,Home,1398
10.29,10.29,Lasercrafting,Home,1399
10.29,10.29,Lasercrafting,Home,1400
10.29,10.29,Lasercrafting,Home,1401
10.29,10.29,Lasercrafting,Home,1402
13.99,13.99,Luxury Divas,Beauty,1403
13.99,13.99,Luxury Divas,Beauty,1404
13.99,13.99,Luxury Divas,Beauty,1405
13.99,13.99,Luxury Divas,Beauty,1406
13.99,13.99,Luxury Divas,Beauty,1407
13.99,13.99,Luxury Divas,Beauty,1408
13.99,13.99,Luxury Divas,Beauty,1409
13.99,13.99,Luxury Divas,Beauty,1410
9.99,9.99,Parisian Pet,Pets,1411
13.99,13.99,Parisian Pet,Pets,1412
25.28,25.28,Donna Karan,Beauty,1413
59.87,59.87,CHOSEN SUPPLIES,Household Essentials,1415
34.25,34.25,CHOSEN SUPPLIES,Household Essentials,1418
42.99,42.99,iClover,Pets,1420
54.7,41.98,OfficeSpace,Walmart for Business,1543
16.98,16.98,Caroline's Treasures,Home,1548
212.95,212.95,Envelopes.com,Office,1549
53.85,53.85,Envelopes.com,Office,1550
244.94,244.94,Envelopes.com,Office,1551
70.36,70.36,Envelopes.com,Office,1552
217.69,217.69,Envelopes.com,Office,1553
486.19,486.19,Envelopes.com,Office,1554
226.47,226.47,Envelopes.com,Office,1555
123.95,123.95,Envelopes.com,Office,1556
477.44,477.44,Envelopes.com,Office,1557
226.47,226.47,Envelopes.com,Office,1559
241.19,241.19,Envelopes.com,Office,1561
421.95,421.95,Envelopes.com,Office,1562
446.31,446.31,Envelopes.com,Office,1563
212.95,212.95,Envelopes.com,Office,1564
247.44,247.44,Envelopes.com,Office,1565
217.69,217.69,Envelopes.com,Office,1566
129.05,129.05,Envelopes.com,Office,1567
257.27,257.27,Envelopes.com,Office,1568
55.23,55.23,Envelopes.com,Office,1569
150.0,150.0,Envelopes.com,Office,1570
128.48,128.48,Envelopes.com,Office,1571
55.23,55.23,Envelopes.com,Office,1572
30.32,30.32,Envelopes.com,Office,1574
10.53,10.53,Envelopes.com,Office,1575
150.0,150.0,Envelopes.com,Office,1576
53.85,53.85,Envelopes.com,Office,1577
57.59,57.59,Envelopes.com,Office,1578
217.69,217.69,Envelopes.com,Office,1580
226.47,226.47,Envelopes.com,Office,1582
421.95,421.95,Envelopes.com,Office,1583
448.3,448.3,Envelopes.com,Office,1584
477.44,477.44,Envelopes.com,Office,1585
482.81,482.81,Envelopes.com,Office,1586
226.47,226.47,Envelopes.com,Office,1587
124.05,124.05,Envelopes.com,Office,1588
124.05,124.05,Envelopes.com,Office,1589
212.95,212.95,Envelopes.com,Office,1590
53.85,53.85,Envelopes.com,Office,1591
129.05,129.05,Envelopes.com,Office,1592
421.95,421.95,Envelopes.com,Office,1594
278.61,278.61,Envelopes.com,Office,1595
53.85,53.85,Envelopes.com,Office,1596
486.19,486.19,Envelopes.com,Office,1597
10.46,10.46,Envelopes.com,Office,1599
55.23,55.23,Envelopes.com,Office,1601
124.05,124.05,Envelopes.com,Office,1602
430.91,430.91,Envelopes.com,Office,1603
217.69,217.69,Envelopes.com,Office,1604
124.05,124.05,Envelopes.com,Office,1606
124.05,124.05,Envelopes.com,Office,1607
66.19,66.19,Envelopes.com,Office,1608
53.85,53.85,Envelopes.com,Office,1609
420.15,420.15,Envelopes.com,Office,1610
55.23,55.23,Envelopes.com,Office,1611
448.3,448.3,Envelopes.com,Office,1612
55.23,55.23,Envelopes.com,Office,1613
231.3,231.3,Envelopes.com,Office,1614
55.23,55.23,Envelopes.com,Office,1616
70.4,70.4,Envelopes.com,Office,1617
226.47,226.47,Envelopes.com,Office,1618
534.94,534.94,Envelopes.com,Office,1619
473.94,473.94,Envelopes.com,Office,1620
278.61,278.61,Envelopes.com,Office,1621
477.44,477.44,Envelopes.com,Office,1622
477.44,477.44,Envelopes.com,Office,1623
217.69,217.69,Envelopes.com,Office,1624
55.23,55.23,Envelopes.com,Office,1625
65.95,65.95,Envelopes.com,Office,1627
53.85,53.85,Envelopes.com,Office,1628
43.95,43.95,Envelopes.com,Office,1629
430.91,430.91,Envelopes.com,Office,1630
120.94,120.94,Envelopes.com,Office,1631
129.05,129.05,Envelopes.com,Office,1632
225.46,225.46,Envelopes.com,Office,1633
226.47,226.47,Envelopes.com,Office,1634
217.69,217.69,Envelopes.com,Office,1635
128.48,128.48,Envelopes.com,Office,1636
155.35,155.35,Envelopes.com,Office,1637
134.32,134.32,Envelopes.com,Office,1638
53.85,53.85,Envelopes.com,Office,1639
217.69,217.69,Envelopes.com,Office,1640
123.95,123.95,Envelopes.com,Office,1641
124.05,124.05,Envelopes.com,Office,1643
421.95,421.95,Envelopes.com,Office,1644
430.91,430.91,Envelopes.com,Office,1645
421.95,421.95,Envelopes.com,Office,1646
420.15,420.15,Envelopes.com,Office,1647
212.95,212.95,Envelopes.com,Office,1648
124.05,124.05,Envelopes.com,Office,1649
128.48,128.48,Envelopes.com,Office,1650
217.69,217.69,Envelopes.com,Office,1651
446.19,446.19,Envelopes.com,Office,1652
145.94,145.94,Envelopes.com,Office,1653
53.85,53.85,Envelopes.com,Office,1654
124.05,124.05,Envelopes.com,Office,1655
421.95,421.95,Envelopes.com,Office,1656
55.23,55.23,Envelopes.com,Office,1657
57.45,57.45,Envelopes.com,Office,1658
124.05,124.05,Envelopes.com,Office,1659
421.95,421.95,Envelopes.com,Office,1660
61.87,61.87,Envelopes.com,Office,1661
55.23,55.23,Envelopes.com,Office,1663
128.48,128.48,Envelopes.com,Office,1664
143.69,143.69,Envelopes.com,Office,1665
128.48,128.48,Envelopes.com,Office,1666
446.31,446.31,Envelopes.com,Office,1667
55.23,55.23,Envelopes.com,Office,1669
205.28,205.28,Envelopes.com,Office,1670
446.31,446.31,Envelopes.com,Office,1671
446.31,446.31,Envelopes.com,Office,1672
129.05,129.05,Envelopes.com,Office,1673
226.47,226.47,Envelopes.com,Office,1674
430.91,430.91,Envelopes.com,Office,1675
107.12,107.12,Envelopes.com,Office,1676
55.23,55.23,Envelopes.com,Office,1677
120.94,120.94,Envelopes.com,Office,1678
225.46,225.46,Envelopes.com,Office,1679
67.64,67.64,Envelopes.com,Office,1680
124.05,124.05,Envelopes.com,Office,1681
500.06,500.06,Envelopes.com,Office,1682
55.23,55.23,Envelopes.com,Office,1683
289.85,289.85,Envelopes.com,Office,1684
19.95,19.95,Fresh Roasted Coffee,Food,1685
32.5,32.5,CHOSEN SUPPLIES,Household Essentials,1686
0.59,0.59,Bazzill Basics Paper,Office,1687
39.99,39.99,Vidal Sassoon,Beauty,1691
8.84,8.84,Vidal Sassoon,Beauty,1703
83.11,83.11,CHOSEN SUPPLIES,Household Essentials,1706
36.99,16.99,Japonesque,Beauty,1707
36.99,16.99,Japonesque,Beauty,1708
24.29,24.29,TerraVita,Food,1709
39.99,39.99,Eye Buy Express,Health,1711
39.99,39.99,Eye Buy Express,Health,1712
37.99,37.99,Eye Buy Express,Health,1713
40.99,40.99,Eye Buy Express,Health,1714
34.99,34.99,Eye Buy Express,Health,1715
39.99,39.99,Eye Buy Express,Health,1717
40.99,40.99,Eye Buy Express,Health,1718
33.99,33.99,Eye Buy Express,Health,1719
38.99,38.99,Eye Buy Express,Health,1720
38.99,38.99,Eye Buy Express,Health,1721
33.99,33.99,Eye Buy Express,Health,1722
38.99,38.99,Eye Buy Express,Health,1723
38.99,38.99,Eye Buy Express,Health,1724
33.99,33.99,Eye Buy Express,Health,1726
33.99,33.99,Eye Buy Express,Health,1727
37.99,37.99,Eye Buy Express,Health,1728
39.99,39.99,Eye Buy Express,Health,1729
37.99,37.99,Eye Buy Express,Health,1730
40.99,40.99,Eye Buy Express,Health,1731
39.99,39.99,Eye Buy Express,Health,1732
33.99,33.99,Eye Buy Express,Health,1733
39.99,39.99,Eye Buy Express,Health,1734
38.99,38.99,Eye Buy Express,Health,1735
40.99,40.99,Eye Buy Express,Health,1736
33.99,33.99,Eye Buy Express,Health,1737
38.99,38.99,Eye Buy Express,Health,1738
33.99,33.99,Eye Buy Express,Health,1739
40.99,40.99,Eye Buy Express,Health,1740
40.99,40.99,Eye Buy Express,Health,1741
39.99,39.99,Eye Buy Express,Health,1742
33.99,33.99,Eye Buy Express,Health,1743
40.99,40.99,Eye Buy Express,Health,1744
34.99,34.99,Eye Buy Express,Health,1745
39.99,39.99,Eye Buy Express,Health,1746
33.99,33.99,Eye Buy Express,Health,1747
37.99,37.99,Eye Buy Express,Health,1748
37.99,37.99,Eye Buy Express,Health,1749
37.99,37.99,Eye Buy Express,Health,1750
34.99,34.99,Eye Buy Express,Health,1751
33.99,33.99,Eye Buy Express,Health,1752
33.99,33.99,Eye Buy Express,Health,1753
39.99,39.99,Eye Buy Express,Health,1754
34.99,34.99,Eye Buy Express,Health,1755
37.99,37.99,Eye Buy Express,Health,1756
37.99,37.99,Eye Buy Express,Health,1757
34.99,34.99,Eye Buy Express,Health,1758
40.99,40.99,Eye Buy Express,Health,1759
37.99,37.99,Eye Buy Express,Health,1760
39.99,39.99,Eye Buy Express,Health,1761
39.99,39.99,Eye Buy Express,Health,1762
39.99,39.99,Eye Buy Express,Health,1763
33.99,33.99,Eye Buy Express,Health,1764
33.99,33.99,Eye Buy Express,Health,1767
34.99,34.99,Eye Buy Express,Health,1768
39.99,39.99,Eye Buy Express,Health,1769
33.99,33.99,Eye Buy Express,Health,1770
40.99,40.99,Eye Buy Express,Health,1771
33.99,33.99,Eye Buy Express,Health,1772
39.99,39.99,Eye Buy Express,Health,1773
37.99,37.99,Eye Buy Express,Health,1774
40.99,40.99,Eye Buy Express,Health,1775
37.99,37.99,Eye Buy Express,Health,1776
33.99,33.99,Eye Buy Express,Health,1777
39.99,39.99,Eye Buy Express,Health,1778
37.99,37.99,Eye Buy Express,Health,1779
40.99,40.99,Eye Buy Express,Health,1780
40.99,40.99,Eye Buy Express,Health,1781
33.99,33.99,Eye Buy Express,Health,1782
33.99,33.99,Eye Buy Express,Health,1783
40.99,40.99,Eye Buy Express,Health,1784
33.99,33.99,Eye Buy Express,Health,1785
33.99,33.99,Eye Buy Express,Health,1786
39.99,39.99,Eye Buy Express,Health,1787
33.99,33.99,Eye Buy Express,Health,1788
37.99,37.99,Eye Buy Express,Health,1789
38.99,38.99,Eye Buy Express,Health,1790
34.99,34.99,Eye Buy Express,Health,1791
33.99,33.99,Eye Buy Express,Health,1792
37.99,37.99,Eye Buy Express,Health,1793
37.99,37.99,Eye Buy Express,Health,1794
